139;230;209;118;land;false;desert;1
140;213;160;139;land;false;jungle;1
141;98;195;227;land;false;hills;1
142;225;145;220;land;false;hills;1
143;179;159;207;land;false;jungle;1
144;242;65;219;land;false;forest;1
145;210;90;203;land;false;forest;1
146;183;229;159;land;false;jungle;1
147;252;158;247;land;false;forest;1
148;248;179;89;land;false;jungle;1
149;238;118;238;land;false;jungle;1
150;156;221;133;land;false;forest;1
151;111;193;235;land;false;jungle;1
152;77;218;222;land;false;plains;1
153;209;192;210;land;false;forest;1
154;204;159;142;land;false;mountain;1
155;136;253;112;land;false;forest;1
156;156;176;253;land;false;forest;1
157;174;204;131;land;false;mountain;1
158;215;250;220;land;false;marsh;1
159;149;199;244;land;false;desert;1
160;195;214;254;land;false;plains;1
161;221;158;163;land;false;forest;1
162;200;124;232;land;false;marsh;1
163;251;151;232;land;true;marsh;1
164;187;237;211;land;false;desert;1
165;200;216;231;land;false;marsh;1
166;65;213;225;land;false;plains;1
167;190;204;156;land;false;forest;1
168;191;210;165;land;false;plains;1
169;204;137;204;land;false;forest;1
170;119;240;212;land;false;mountain;1
171;180;131;226;land;true;desert;1
172;173;141;230;land;true;plains;1
173;216;149;169;land;false;desert;1
174;149;219;215;land;false;plains;1
175;225;253;24;land;false;forest;1
176;88;241;182;land;false;marsh;1
177;182;172;253;land;true;plains;1
178;247;147;188;land;false;plains;1
179;194;227;238;land;false;forest;1
180;182;180;217;land;false;forest;1
181;221;158;157;land;false;forest;1
182;155;234;150;land;true;jungle;1
183;250;185;147;land;false;jungle;1
184;241;250;187;land;false;mountain;1
185;167;226;157;land;false;jungle;1
186;135;178;243;land;true;jungle;1
187;242;172;175;land;false;forest;1
188;177;90;242;land;false;hills;1
189;237;108;206;land;false;hills;1
190;201;195;157;land;false;mountain;1
191;203;219;249;land;false;hills;1
192;226;246;59;land;false;forest;1
193;254;192;241;land;false;jungle;1
194;246;110;155;land;false;marsh;1
195;177;131;230;land;false;forest;1
196;196;254;59;land;false;forest;1
197;108;198;245;land;true;forest;1
198;200;150;220;land;false;mountain;1
199;114;232;181;land;false;marsh;1
200;173;222;156;land;false;forest;1
201;251;212;64;land;false;forest;1
202;227;170;132;land;true;desert;1
203;129;224;188;land;false;forest;1
204;113;250;228;land;false;jungle;1
205;151;242;140;land;false;forest;1
206;252;160;211;land;false;desert;1
207;129;235;238;land;true;forest;1
208;193;143;185;land;false;forest;1
209;225;146;233;land;false;plains;1
210;167;236;246;land;false;desert;1
211;224;174;181;land;false;desert;1
212;254;211;202;land;false;mountain;1
213;168;247;184;land;false;marsh;1
214;190;253;193;land;true;plains;1
215;222;191;97;land;false;plains;1
216;227;59;225;land;false;hills;1
217;209;84;244;land;false;desert;1
218;234;179;238;land;false;forest;1
219;220;162;164;land;false;hills;1
220;164;228;188;land;false;forest;1
221;117;252;244;land;false;mountain;1
222;181;158;163;land;true;jungle;1
223;200;243;165;land;false;mountain;1
224;235;168;239;land;false;hills;1
225;168;109;240;land;true;desert;1
226;210;132;243;land;false;forest;1
227;204;192;205;land;false;desert;1
228;235;235;47;land;false;mountain;1
229;205;194;189;land;false;marsh;1
230;245;193;114;land;false;forest;1
231;254;218;186;land;true;jungle;1
232;227;171;151;land;false;desert;1
233;216;248;110;land;false;jungle;1
234;252;241;62;land;true;jungle;1
235;209;236;146;land;true;marsh;1
236;237;205;168;land;false;hills;1
237;233;223;103;land;true;forest;1
238;185;172;181;land;false;desert;1
239;248;72;191;land;true;desert;1
240;172;222;137;land;false;marsh;1
241;252;227;39;land;true;forest;1
242;236;72;209;land;false;marsh;1
243;221;193;164;land;false;marsh;1
244;153;144;252;land;false;desert;1
245;137;184;196;land;false;hills;1
246;253;68;185;land;false;jungle;1
247;130;217;240;land;false;forest;1
248;128;223;236;land;false;plains;1
249;174;209;161;land;false;jungle;1
250;243;37;234;land;false;marsh;1
251;207;254;177;land;false;forest;1
252;196;164;197;land;false;marsh;1
253;64;247;239;land;false;forest;1
254;215;201;241;land;false;hills;1
255;217;251;158;land;false;jungle;1
256;190;201;127;land;false;forest;1
257;250;187;101;land;false;hills;1
258;241;175;151;land;false;jungle;1
259;168;148;186;land;false;forest;1
260;115;164;222;land;false;mountain;1
261;216;99;199;land;false;jungle;1
262;57;244;235;land;false;jungle;1
263;209;244;91;land;false;marsh;1
264;220;254;192;land;true;plains;1
265;248;225;197;land;false;marsh;1
266;219;73;209;land;false;marsh;1
267;156;230;251;land;false;plains;1
268;149;223;173;land;false;mountain;1
269;206;230;71;land;false;desert;1
270;59;223;251;land;false;jungle;1
271;114;214;205;land;false;jungle;1
272;244;236;213;land;false;jungle;1
273;221;107;219;land;false;hills;1
274;158;142;229;land;true;jungle;1
275;237;78;205;land;false;hills;1
276;171;78;252;land;true;forest;1
277;248;121;159;land;false;jungle;1
278;215;235;58;land;false;hills;1
279;251;155;160;land;false;mountain;1
280;220;254;175;land;false;mountain;1
281;241;169;217;land;true;plains;1
282;209;148;253;land;false;jungle;1
283;86;224;222;land;false;jungle;1
284;239;233;204;land;false;forest;1
285;243;151;163;land;true;marsh;1
286;248;58;203;land;true;marsh;1
287;251;230;225;land;false;jungle;1
288;137;226;192;land;false;marsh;1
289;248;231;54;land;false;jungle;1
290;139;214;239;land;false;plains;1
291;129;253;230;land;false;hills;1
292;216;179;226;land;false;mountain;1
293;217;219;178;land;false;jungle;1
294;227;253;248;land;false;jungle;1
295;217;188;135;land;false;desert;1
296;239;236;70;land;false;mountain;1
297;193;209;109;land;false;marsh;1
298;192;223;221;land;true;marsh;1
299;216;118;169;land;false;desert;1
300;54;246;205;land;false;forest;1
301;239;105;165;land;false;mountain;1
302;245;234;51;land;true;plains;1
303;206;232;69;land;false;forest;1
304;248;205;211;land;false;plains;1
305;219;138;209;land;false;desert;1
306;78;228;206;land;false;mountain;1
307;227;206;111;land;true;desert;1
308;245;192;136;land;false;forest;1
309;242;149;144;land;false;forest;1
310;240;247;67;land;false;plains;1
311;242;248;37;land;false;desert;1
312;148;218;170;land;false;forest;1
313;233;160;123;land;true;desert;1
314;254;195;170;land;false;marsh;1
315;240;241;90;land;false;plains;1
316;220;197;190;land;false;plains;1
317;183;192;232;land;false;plains;1
318;189;226;124;land;true;mountain;1
319;9;248;252;land;false;marsh;1
320;35;232;239;land;false;marsh;1
321;224;253;62;land;false;marsh;1
322;212;212;123;land;false;marsh;1
323;180;185;188;land;true;mountain;1
324;122;238;153;land;true;hills;1
325;69;249;206;land;false;forest;1
326;135;215;204;land;false;hills;1
327;237;217;55;land;true;jungle;1
328;254;138;213;land;false;marsh;1
329;135;228;168;land;false;marsh;1
330;249;8;251;land;false;marsh;1
331;216;221;99;land;false;hills;1
332;243;217;214;land;false;plains;1
333;212;162;183;land;false;hills;1
334;112;243;209;land;true;desert;1
335;223;72;231;land;false;mountain;1
336;161;160;197;land;false;desert;1
337;236;216;62;land;false;forest;1
338;201;249;115;land;true;forest;1
339;134;130;250;land;false;forest;1
340;206;176;132;land;true;jungle;1
341;245;200;78;land;false;forest;1
342;241;86;240;land;false;desert;1
343;188;228;161;land;false;mountain;1
344;185;132;239;land;false;hills;1
345;227;247;158;land;false;mountain;1
346;214;249;92;land;true;forest;1
347;230;239;126;land;false;marsh;1
348;149;135;231;land;false;forest;1
349;220;184;192;land;false;marsh;1
350;180;194;197;land;false;jungle;1
351;201;218;104;land;true;forest;1
352;195;167;207;land;false;plains;1
353;201;95;252;land;false;jungle;1
354;203;108;221;land;false;desert;1
355;237;190;211;land;true;marsh;1
356;202;205;185;land;false;marsh;1
357;202;236;203;land;false;jungle;1
358;248;130;237;land;true;mountain;1
359;100;239;210;land;false;desert;1
360;243;128;164;land;false;hills;1
361;180;194;175;land;true;desert;1
362;182;249;92;land;false;marsh;1
363;88;219;214;land;false;marsh;1
364;209;154;163;land;false;plains;1
365;198;176;172;land;false;forest;1
366;198;246;80;land;true;mountain;1
367;219;185;137;land;false;marsh;1
368;163;176;213;land;false;forest;1
369;177;252;135;land;false;marsh;1
370;232;74;197;land;false;marsh;1
371;185;180;161;land;false;mountain;1
372;235;75;219;land;false;marsh;1
373;171;240;98;land;false;plains;1
374;169;152;196;land;true;mountain;1
375;194;158;158;land;false;forest;1
376;188;238;130;land;false;marsh;1
377;247;198;253;land;false;jungle;1
378;235;115;179;land;false;desert;1
379;233;183;247;land;false;jungle;1
380;171;237;195;land;false;marsh;1
381;158;193;254;land;false;mountain;1
382;206;197;103;land;false;marsh;1
383;249;171;177;land;false;forest;1
384;196;109;233;land;false;jungle;1
385;226;105;195;land;false;jungle;1
386;144;224;216;land;false;forest;1
387;125;223;171;land;false;mountain;1
388;200;134;199;land;false;forest;1
389;180;201;233;land;false;jungle;1
390;233;203;250;land;false;mountain;1
391;199;116;212;land;false;jungle;1
392;248;248;230;land;false;desert;1
393;223;231;153;land;false;plains;1
394;221;190;155;land;false;forest;1
395;198;248;172;land;false;forest;1
396;249;154;170;land;false;mountain;1
397;201;150;155;land;true;jungle;1
398;177;174;189;land;false;jungle;1
399;146;227;224;land;false;marsh;1
400;133;178;248;land;true;forest;1
401;103;244;199;land;false;forest;1
402;211;236;193;land;false;mountain;1
403;219;198;207;land;false;desert;1
404;144;149;219;land;false;marsh;1
405;211;237;206;land;false;jungle;1
406;185;198;206;land;false;marsh;1
407;191;205;249;land;false;plains;1
408;197;70;251;land;false;forest;1
409;228;240;208;land;false;forest;1
410;218;167;203;land;false;desert;1
411;249;240;143;land;false;desert;1
412;230;194;213;land;false;mountain;1
413;251;240;153;land;true;desert;1
414;216;194;211;land;false;jungle;1
415;253;241;189;land;false;desert;1
416;165;250;127;land;false;jungle;1
417;218;187;172;land;false;hills;1
418;181;120;210;land;false;jungle;1
419;254;180;180;land;false;marsh;1
420;230;168;249;land;false;forest;1
421;227;154;154;land;false;jungle;1
422;249;107;233;land;true;forest;1
423;147;188;239;land;true;jungle;1
424;142;179;251;land;false;desert;1
425;137;227;159;land;false;desert;1
426;253;249;17;land;true;jungle;1
427;222;204;99;land;false;forest;1
428;221;134;215;land;false;forest;1
429;173;203;168;land;false;mountain;1
430;234;132;209;land;false;forest;1
431;252;172;130;land;false;desert;1
432;188;179;171;land;false;marsh;1
433;170;169;213;land;false;forest;1
434;213;170;204;land;false;forest;1
435;211;182;245;land;false;marsh;1
436;206;146;208;land;false;plains;1
437;121;222;243;land;false;desert;1
438;99;170;235;land;false;forest;1
439;188;247;81;land;false;jungle;1
440;241;186;249;land;false;mountain;1
441;250;23;235;land;false;mountain;1
442;134;220;223;land;false;forest;1
443;201;81;226;land;false;forest;1
444;219;244;73;land;false;mountain;1
445;212;191;136;land;true;forest;1
446;199;252;69;land;false;hills;1
447;182;213;254;land;false;forest;1
448;232;97;240;land;false;desert;1
449;240;179;110;land;false;mountain;1
450;148;201;247;land;false;forest;1
451;71;199;234;land;false;marsh;1
452;232;209;244;land;false;plains;1
453;235;173;128;land;false;forest;1
454;114;181;239;land;false;jungle;1
455;231;211;69;land;false;plains;1
456;203;218;233;land;false;mountain;1
457;176;117;213;land;false;jungle;1
458;212;214;116;land;false;mountain;1
459;35;237;254;land;false;mountain;1
460;251;181;163;land;false;forest;1
461;253;185;99;land;true;desert;1
462;197;203;222;land;false;jungle;1
463;111;204;205;land;false;jungle;1
464;173;229;200;land;false;hills;1
465;180;151;177;land;false;marsh;1
466;251;147;177;land;false;plains;1
467;237;148;122;land;false;forest;1
468;89;244;211;land;false;mountain;1
469;231;201;177;land;false;forest;1
470;207;233;211;land;false;plains;1
471;160;240;180;land;false;jungle;1
472;159;241;236;land;true;desert;1
473;157;142;209;land;false;plains;1
474;119;217;170;land;true;forest;1
475;231;128;195;land;true;forest;1
476;137;183;252;land;false;desert;1
477;136;186;231;land;false;desert;1
478;63;221;227;land;true;marsh;1
479;191;221;239;land;false;forest;1
480;155;210;144;land;false;marsh;1
481;229;204;224;land;false;desert;1
482;201;154;221;land;false;forest;1
483;120;196;194;land;false;mountain;1
484;235;214;123;land;false;jungle;1
485;138;181;196;land;false;marsh;1
486;197;208;142;land;false;plains;1
487;185;156;160;land;false;desert;1
488;237;212;117;land;false;plains;1
489;182;200;176;land;false;marsh;1
490;170;179;209;land;false;plains;1
491;187;194;195;land;true;hills;1
492;104;247;227;land;false;plains;1
493;179;223;210;land;false;forest;1
494;177;131;247;land;false;plains;1
495;185;220;149;land;false;marsh;1
496;208;178;127;land;true;mountain;1
497;156;165;250;land;false;forest;1
498;201;211;172;land;true;jungle;1
499;115;239;172;land;false;desert;1
500;241;56;223;land;false;plains;1
501;237;187;135;land;false;forest;1
502;234;145;122;land;true;marsh;1
503;212;82;213;land;false;forest;1
504;249;218;201;land;false;mountain;1
505;226;196;86;land;false;jungle;1
506;179;191;201;land;false;forest;1
507;228;203;191;land;false;mountain;1
508;71;178;254;land;true;hills;1
509;189;221;215;land;true;forest;1
510;238;225;243;land;false;marsh;1
511;246;219;199;land;false;forest;1
512;230;171;132;land;false;forest;1
513;246;200;226;land;true;forest;1
514;232;114;253;land;false;mountain;1
515;149;238;196;land;false;mountain;1
516;82;187;236;land;false;forest;1
517;145;165;224;land;false;forest;1
518;252;80;174;land;false;plains;1
519;163;217;155;land;false;hills;1
520;141;251;110;land;false;desert;1
521;147;222;209;land;false;marsh;1
522;115;229;189;land;false;marsh;1
523;227;120;219;land;true;jungle;1
524;171;107;240;land;false;plains;1
525;152;166;244;land;false;jungle;1
526;215;141;236;land;false;hills;1
527;33;239;244;land;false;forest;1
528;185;176;223;land;false;plains;1
529;247;248;57;land;false;forest;1
530;105;218;251;land;true;jungle;1
531;204;186;232;land;false;forest;1
532;130;211;250;land;false;plains;1
533;148;175;187;land;true;plains;1
534;240;166;210;land;true;forest;1
535;204;234;217;land;true;jungle;1
536;243;230;236;land;false;marsh;1
537;252;60;209;land;false;jungle;1
538;201;120;232;land;false;desert;1
539;240;252;124;land;false;plains;1
540;145;248;216;land;false;jungle;1
541;221;226;69;land;false;mountain;1
542;245;157;186;land;true;marsh;1
543;245;173;147;land;false;jungle;1
544;239;224;233;land;true;forest;1
545;210;176;212;land;false;jungle;1
546;160;186;230;land;false;plains;1
547;202;181;118;land;true;jungle;1
548;197;176;176;land;true;jungle;1
549;246;120;207;land;false;forest;1
550;166;241;126;land;true;jungle;1
551;238;189;174;land;false;hills;1
552;124;183;246;land;true;marsh;1
553;243;221;215;land;false;marsh;1
554;248;201;71;land;false;marsh;1
555;235;159;125;land;false;marsh;1
556;217;177;164;land;false;desert;1
557;184;230;126;land;true;desert;1
558;71;233;247;land;true;jungle;1
559;238;183;254;land;false;marsh;1
560;104;226;215;land;false;plains;1
561;156;238;235;land;false;forest;1
562;237;98;195;land;true;marsh;1
563;139;225;228;land;false;marsh;1
564;254;147;176;land;false;plains;1
565;212;244;96;land;true;plains;1
566;171;91;251;land;false;mountain;1
567;125;210;169;land;false;marsh;1
568;249;82;194;land;false;jungle;1
569;41;244;245;land;false;plains;1
570;183;146;194;land;true;marsh;1
571;205;166;230;land;false;desert;1
572;218;104;249;land;false;forest;1
573;182;117;220;land;false;desert;1
574;250;219;87;land;false;hills;1
575;209;190;130;land;false;forest;1
576;199;247;239;land;false;marsh;1
577;204;243;96;land;false;plains;1
578;177;238;87;land;false;desert;1
579;120;182;209;land;false;marsh;1
580;245;126;201;land;true;marsh;1
581;250;130;123;land;true;forest;1
582;196;120;217;land;false;hills;1
583;103;213;228;land;false;forest;1
584;246;158;228;land;false;forest;1
585;239;253;40;land;false;desert;1
586;190;105;247;land;false;jungle;1
587;206;228;119;land;false;forest;1
588;228;129;198;land;false;plains;1
589;114;248;224;land;false;jungle;1
590;168;161;244;land;false;hills;1
591;230;69;202;land;false;forest;1
592;206;212;212;land;false;forest;1
593;236;75;252;land;true;marsh;1
594;139;133;254;land;false;jungle;1
595;182;239;83;land;false;forest;1
596;213;105;232;land;false;mountain;1
597;78;233;236;land;false;plains;1
598;249;102;230;land;false;marsh;1
599;152;229;235;land;false;plains;1
600;140;240;227;land;false;mountain;1
601;251;209;131;land;false;jungle;1
602;244;29;245;land;false;jungle;1
603;253;245;124;land;false;mountain;1
604;222;185;95;land;false;forest;1
605;197;143;243;land;false;plains;1
606;233;173;216;land;false;marsh;1
607;222;111;239;land;false;desert;1
608;176;218;181;land;true;jungle;1
609;227;206;147;land;true;mountain;1
610;210;206;199;land;true;hills;1
611;250;241;205;land;true;hills;1
612;253;199;101;land;false;mountain;1
613;253;23;245;land;false;forest;1
614;241;254;212;land;false;marsh;1
615;177;110;252;land;true;forest;1
616;226;180;114;land;true;jungle;1
617;189;252;215;land;true;jungle;1
618;245;235;121;land;false;mountain;1
619;237;208;195;land;false;jungle;1
620;206;204;222;land;false;forest;1
621;208;196;241;land;false;hills;1
622;112;242;210;land;true;jungle;1
623;243;115;165;land;false;jungle;1
624;223;140;160;land;false;jungle;1
625;34;251;230;land;false;forest;1
626;59;254;208;land;false;mountain;1
627;152;252;250;land;false;forest;1
628;238;181;131;land;false;plains;1
629;206;131;228;land;false;plains;1
630;235;175;207;land;true;forest;1
631;245;115;218;land;true;forest;1
632;204;179;150;land;false;forest;1
633;250;142;194;land;false;forest;1
634;241;118;231;land;false;forest;1
635;239;110;166;land;false;jungle;1
636;238;193;131;land;false;jungle;1
637;205;242;92;land;false;desert;1
638;108;155;252;land;false;mountain;1
639;188;214;102;land;false;forest;1
640;215;107;242;land;false;forest;1
641;161;211;244;land;true;jungle;1
642;216;110;224;land;false;hills;1
643;241;146;201;land;false;jungle;1
644;243;223;160;land;false;plains;1
645;181;254;158;land;true;hills;1
646;95;235;234;land;false;forest;1
647;231;134;172;land;true;hills;1
648;180;223;198;land;false;mountain;1
649;228;83;216;land;false;forest;1
650;189;190;154;land;false;forest;1
651;217;244;50;land;false;plains;1
652;228;145;165;land;false;forest;1
653;244;244;146;land;false;forest;1
654;53;223;239;land;false;marsh;1
655;146;252;216;land;false;jungle;1
656;244;40;231;land;false;plains;1
657;79;177;246;land;true;desert;1
658;112;148;248;land;false;mountain;1
659;241;254;193;land;false;marsh;1
660;188;237;193;land;false;desert;1
661;142;136;226;land;false;hills;1
662;248;162;204;land;false;desert;1
663;215;44;251;land;false;forest;1
664;228;250;107;land;true;desert;1
665;219;103;225;land;false;jungle;1
666;248;202;173;land;false;forest;1
667;153;207;152;land;false;desert;1
668;171;215;131;land;false;marsh;1
669;205;142;191;land;false;desert;1
670;121;235;166;land;false;marsh;1
671;227;200;137;land;false;mountain;1
672;162;223;182;land;false;jungle;1
673;231;82;190;land;true;marsh;1
674;252;171;80;land;false;hills;1
675;237;181;194;land;false;forest;1
676;175;81;246;land;false;desert;1
677;97;217;223;land;false;jungle;1
678;234;115;192;land;false;jungle;1
679;252;224;121;land;false;forest;1
680;127;248;158;land;false;forest;1
681;46;232;247;land;false;forest;1
682;183;194;210;land;false;jungle;1
683;201;182;213;land;false;jungle;1
684;157;179;171;land;false;marsh;1
685;221;175;112;land;false;marsh;1
686;212;151;199;land;false;marsh;1
687;193;188;202;land;false;marsh;1
688;238;167;120;land;false;forest;1
689;236;174;102;land;false;jungle;1
690;167;253;134;land;true;jungle;1
691;134;189;203;land;false;jungle;1
692;228;172;224;land;false;desert;1
693;237;203;138;land;false;plains;1
694;251;111;174;land;false;desert;1
695;174;237;127;land;false;forest;1
696;203;123;250;land;true;forest;1
697;253;192;153;land;false;plains;1
698;183;225;102;land;false;hills;1
699;232;200;218;land;false;forest;1
700;243;81;244;land;false;desert;1
701;225;242;131;land;false;mountain;1
702;248;166;133;land;true;marsh;1
703;225;182;230;land;false;forest;1
704;244;246;45;land;false;forest;1
705;158;235;202;land;false;forest;1
706;144;192;210;land;false;forest;1
707;172;148;239;land;false;hills;1
708;106;225;207;land;false;jungle;1
709;238;109;199;land;false;hills;1
710;136;254;121;land;true;hills;1
711;218;248;225;land;false;forest;1
712;85;231;244;land;false;desert;1
713;152;162;219;land;false;hills;1
714;233;243;56;land;false;jungle;1
715;236;128;201;land;false;mountain;1
716;244;219;130;land;false;forest;1
717;219;120;175;land;false;jungle;1
718;158;203;236;land;false;forest;1
719;110;252;195;land;false;mountain;1
720;101;220;213;land;false;desert;1
721;206;203;208;land;false;jungle;1
722;158;246;134;land;true;forest;1
723;210;95;250;land;true;marsh;1
724;229;242;48;land;false;hills;1
725;147;245;204;land;false;plains;1
726;246;154;142;land;false;forest;1
727;208;228;252;land;false;marsh;1
728;239;182;117;land;true;plains;1
729;221;254;125;land;true;forest;1
730;144;180;248;land;false;hills;1
731;254;191;199;land;true;hills;1
732;221;198;210;land;false;forest;1
733;196;231;188;land;true;plains;1
734;160;139;231;land;true;forest;1
735;155;151;240;land;false;forest;1
736;209;211;141;land;true;forest;1
737;219;226;233;land;false;hills;1
738;157;212;250;land;true;forest;1
739;235;254;235;land;false;marsh;1
740;238;168;179;land;false;marsh;1
741;91;221;239;land;false;forest;1
742;234;36;240;land;false;marsh;1
743;210;225;205;land;false;desert;1
744;236;220;146;land;false;marsh;1
745;153;147;204;land;true;plains;1
746;226;223;240;land;false;plains;1
747;193;182;196;land;false;plains;1
748;254;91;198;land;false;desert;1
749;220;202;205;land;false;hills;1
750;186;146;188;land;false;marsh;1
751;249;89;249;land;false;forest;1
752;239;158;203;land;false;hills;1
753;218;253;127;land;true;forest;1
754;123;228;224;land;false;marsh;1
755;254;139;193;land;false;jungle;1
756;67;210;231;land;true;forest;1
757;191;170;224;land;false;forest;1
758;222;182;107;land;false;jungle;1
759;146;217;216;land;false;marsh;1
760;224;172;122;land;false;mountain;1
761;194;127;249;land;false;desert;1
762;252;78;183;land;false;marsh;1
763;210;173;162;land;false;hills;1
764;211;215;81;land;false;desert;1
765;195;177;218;land;false;forest;1
766;248;250;169;land;true;forest;1
767;249;157;114;land;true;forest;1
768;201;243;243;land;false;forest;1
769;149;253;167;land;false;forest;1
770;231;249;26;land;false;jungle;1
771;159;160;207;land;false;mountain;1
772;175;155;195;land;false;forest;1
773;202;100;228;land;false;jungle;1
774;135;144;251;land;false;plains;1
775;142;239;132;land;false;forest;1
776;185;216;230;land;true;marsh;1
777;149;114;248;land;false;marsh;1
778;176;191;207;land;false;desert;1
779;197;178;243;land;false;marsh;1
780;199;241;249;land;false;desert;1
781;203;139;207;land;false;marsh;1
782;121;232;236;land;false;mountain;1
783;234;225;73;land;false;forest;1
784;60;218;252;land;false;mountain;1
785;190;250;106;land;true;jungle;1
786;249;169;106;land;true;hills;1
787;235;64;217;land;false;plains;1
788;250;231;153;land;false;marsh;1
789;174;243;158;land;true;plains;1
790;181;178;201;land;false;mountain;1
791;130;164;236;land;true;jungle;1
792;153;200;218;land;false;plains;1
793;228;101;190;land;false;marsh;1
794;146;226;219;land;false;forest;1
795;206;225;113;land;false;forest;1
796;120;246;222;land;false;mountain;1
797;145;240;119;land;false;mountain;1
798;214;161;165;land;false;jungle;1
799;164;205;193;land;false;forest;1
800;174;247;121;land;false;forest;1
801;225;110;206;land;false;jungle;1
