2;air_base;2672.00;10.23;1914.00;2.81;0
2;supply_node;2669.00;10.20;1913.00;1.88;0
2;naval_base;2674.00;10.20;1914.00;1.57;15343
2;bunker;2668.00;10.20;1915.00;3.42;0
2;coastal_bunker;2671.00;10.23;1916.00;1.57;0
2;dockyard;2671.00;10.23;1916.00;1.57;0
2;anti_air_building;2670.00;10.30;1915.00;5.49;0
2;anti_air_building;2670.00;10.25;1916.00;3.33;0
2;anti_air_building;2669.00;10.25;1915.00;4.54;0
2;synthetic_refinery;2669.00;10.23;1916.00;2.38;0
2;fuel_silo;2667.00;10.18;1911.00;3.93;0
2;radar_station;2670.00;10.25;1914.00;3.59;0
2;rocket_site;2670.00;10.20;1913.00;2.98;0
2;nuclear_reactor;2668.00;10.20;1912.00;6.00;0
2;floating_harbor;2677.00;9.50;1913.00;-1.57;15132
3;arms_factory;2694.00;10.40;1907.00;0.25;0
3;arms_factory;2689.00;10.35;1906.00;3.26;0
3;arms_factory;2691.00;10.40;1912.00;4.47;0
3;arms_factory;2691.00;10.40;1912.00;2.31;0
3;arms_factory;2688.00;10.55;1910.00;0.14;0
3;arms_factory;2688.00;10.55;1910.00;0.25;0
3;industrial_complex;2683.00;10.20;1907.00;4.37;0
3;industrial_complex;2695.00;10.30;1905.00;0.75;0
3;industrial_complex;2695.00;10.30;1905.00;2.31;0
3;industrial_complex;2688.00;10.40;1911.00;4.98;0
3;industrial_complex;2694.00;10.20;1903.00;2.81;0
3;industrial_complex;2690.00;10.55;1909.00;4.03;0
3;air_base;2689.00;10.35;1906.00;0.76;0
3;supply_node;2691.00;10.50;1907.00;1.11;0
3;naval_base;2696.00;10.20;1910.00;-1.57;15343
3;bunker;2696.00;10.25;1904.00;3.93;0
3;coastal_bunker;2694.00;9.88;1902.00;-1.57;0
3;dockyard;2694.00;10.20;1912.00;-1.57;0
3;anti_air_building;2693.00;10.35;1908.00;4.54;0
3;anti_air_building;2687.00;10.35;1907.00;2.38;0
3;anti_air_building;2687.00;10.35;1907.00;3.93;0
3;synthetic_refinery;2694.00;10.20;1903.00;0.31;0
3;fuel_silo;2683.00;10.20;1906.00;2.98;0
3;radar_station;2693.00;10.35;1908.00;2.83;0
3;rocket_site;2698.00;10.28;1907.00;0.92;0
3;nuclear_reactor;2699.00;10.25;1907.00;5.05;0
3;floating_harbor;2718.00;9.50;1890.00;-2.13;7799
4;arms_factory;3239.00;18.85;1850.00;4.47;0
4;arms_factory;3226.00;16.18;1837.00;2.31;0
4;arms_factory;3209.00;13.88;1857.00;0.14;0
4;arms_factory;3250.00;13.03;1869.00;0.25;0
4;arms_factory;3220.00;16.38;1834.00;4.37;0
4;arms_factory;3215.00;13.05;1863.00;0.75;0
4;industrial_complex;3241.00;18.08;1848.00;2.31;0
4;industrial_complex;3264.00;13.98;1820.00;4.98;0
4;industrial_complex;3205.00;13.78;1856.00;2.81;0
4;industrial_complex;3208.00;17.23;1846.00;4.03;0
4;industrial_complex;3226.00;12.32;1881.00;0.76;0
4;industrial_complex;3236.00;18.90;1861.00;3.42;0
4;air_base;3266.00;13.32;1832.00;6.09;0
4;supply_node;3225.00;16.65;1861.00;5.53;0
4;supply_node;3213.00;17.83;1840.00;3.29;0
4;supply_node;3246.00;12.03;1882.00;4.76;0
4;supply_node;3256.00;13.45;1825.00;1.42;0
4;supply_node;3262.00;12.98;1841.00;5.46;0
4;supply_node;3222.00;12.28;1879.00;0.65;0
4;supply_node;3246.00;14.55;1859.00;3.59;0
4;supply_node;3259.00;11.05;1867.00;6.18;0
4;supply_node;3203.00;12.50;1859.00;2.83;0
4;supply_node;3237.00;17.48;1840.00;5.76;0
4;naval_base;3242.00;10.75;1889.00;-3.42;15176
4;naval_base;3222.00;10.07;1889.00;-2.36;15176
4;naval_base;3269.00;11.05;1842.00;-3.73;15176
4;naval_base;3259.00;10.88;1877.00;1.57;15176
4;naval_base;3206.00;10.78;1866.00;-2.82;15176
4;bunker;3223.00;15.85;1861.00;6.16;0
4;bunker;3259.00;13.57;1820.00;1.43;0
4;bunker;3267.00;12.20;1838.00;5.55;0
4;bunker;3238.00;16.27;1835.00;1.94;0
4;bunker;3243.00;15.23;1867.00;4.61;0
4;bunker;3226.00;15.93;1836.00;6.16;0
4;bunker;3207.00;11.57;1863.00;4.00;0
4;bunker;3215.00;11.70;1879.00;0.38;0
4;bunker;3246.00;12.03;1882.00;1.94;0
4;bunker;3260.00;10.82;1858.00;6.06;0
4;coastal_bunker;3206.00;10.00;1882.00;-2.36;0
4;coastal_bunker;3263.00;10.10;1859.00;1.57;0
4;coastal_bunker;3258.00;10.75;1880.00;-3.42;0
4;coastal_bunker;3265.00;10.88;1848.00;-3.73;0
4;coastal_bunker;3191.00;10.78;1859.00;-2.82;0
4;dockyard;3261.00;10.85;1856.00;1.57;0
4;anti_air_building;3211.00;18.90;1832.00;3.66;0
4;anti_air_building;3227.00;13.00;1878.00;1.50;0
4;anti_air_building;3229.00;19.30;1846.00;5.62;0
4;synthetic_refinery;3234.00;15.30;1833.00;2.00;0
4;fuel_silo;3207.00;15.15;1853.00;3.56;0
4;radar_station;3233.00;20.25;1853.00;3.56;0
4;rocket_site;3215.00;17.45;1830.00;4.07;0
4;nuclear_reactor;3233.00;19.60;1859.00;5.28;0
4;floating_harbor;3249.92;9.50;1895.73;-0.28;2198
4;floating_harbor;3269.88;9.50;1852.82;-0.59;4069
4;floating_harbor;3211.05;9.50;1889.95;0.79;4613
4;floating_harbor;3270.00;9.50;1867.00;-1.57;7802
4;floating_harbor;3198.79;9.50;1871.64;0.32;7803
5;arms_factory;3030.00;10.28;1873.00;0.14;0
5;arms_factory;3057.00;10.23;1848.00;0.25;0
5;arms_factory;3039.00;10.50;1872.00;4.37;0
5;arms_factory;3059.00;10.25;1848.00;0.75;0
5;arms_factory;3045.00;10.50;1861.00;2.31;0
5;arms_factory;3045.00;10.25;1848.00;4.98;0
5;industrial_complex;3053.00;10.23;1844.00;2.81;0
5;industrial_complex;3038.00;10.50;1869.00;4.03;0
5;industrial_complex;3049.00;10.35;1860.00;0.76;0
5;industrial_complex;3048.00;10.50;1855.00;3.42;0
5;industrial_complex;3053.00;10.15;1843.00;6.09;0
5;industrial_complex;3047.00;10.40;1853.00;3.93;0
5;air_base;3052.00;10.40;1866.00;5.49;0
5;supply_node;3040.00;10.40;1874.00;4.76;0
5;supply_node;3052.00;10.35;1847.00;1.42;0
5;supply_node;3043.00;10.50;1862.00;5.46;0
5;naval_base;3044.00;9.55;1842.00;1.57;15411
5;naval_base;3027.00;9.50;1870.00;-1.43;15411
5;naval_base;3048.00;10.20;1873.00;-3.14;15411
5;bunker;3048.00;10.53;1862.00;6.00;0
5;bunker;3040.00;10.40;1874.00;0.92;0
5;bunker;3050.00;10.45;1849.00;5.05;0
5;coastal_bunker;3037.00;10.20;1875.00;-3.14;0
5;coastal_bunker;3057.00;10.15;1868.00;-1.43;0
5;coastal_bunker;3053.00;9.50;1842.00;1.57;0
5;dockyard;3026.00;9.88;1872.00;-3.14;0
5;anti_air_building;3047.00;10.50;1856.00;6.16;0
5;anti_air_building;3047.00;10.25;1844.00;1.43;0
5;anti_air_building;3041.00;10.30;1876.00;5.55;0
5;synthetic_refinery;3038.00;10.45;1867.00;1.94;0
5;fuel_silo;3043.00;10.25;1855.00;4.61;0
5;radar_station;3044.00;10.60;1866.00;3.78;0
5;rocket_site;3044.00;10.28;1874.00;4.00;0
5;nuclear_reactor;3049.00;10.45;1850.00;0.38;0
5;floating_harbor;3082.00;9.50;1890.00;-1.29;616
5;floating_harbor;3082.00;9.50;1890.00;-0.59;1316
5;floating_harbor;3029.07;9.50;1860.01;-4.57;7806
6;arms_factory;2401.00;10.40;1865.00;4.37;0
6;arms_factory;2399.00;10.50;1867.00;0.75;0
6;arms_factory;2399.00;10.57;1870.00;2.31;0
6;arms_factory;2403.00;10.53;1879.00;4.98;0
6;arms_factory;2399.00;10.57;1874.00;2.81;0
6;arms_factory;2397.00;10.30;1885.00;4.03;0
6;industrial_complex;2392.00;10.23;1875.00;0.76;0
6;industrial_complex;2398.00;10.50;1868.00;3.42;0
6;industrial_complex;2396.00;10.60;1878.00;6.09;0
6;industrial_complex;2398.00;10.45;1880.00;3.93;0
6;industrial_complex;2401.00;10.25;1881.00;5.49;0
6;industrial_complex;2396.00;10.20;1864.00;3.33;0
6;air_base;2404.00;10.57;1875.00;4.54;0
6;supply_node;2399.00;10.57;1873.00;5.46;0
6;naval_base;2395.00;9.88;1865.00;-3.14;15335
6;bunker;2398.00;10.53;1870.00;0.31;0
6;coastal_bunker;2402.00;10.20;1882.00;-3.14;0
6;dockyard;2391.00;10.23;1884.00;-3.14;0
6;anti_air_building;2397.00;10.30;1884.00;0.92;0
6;anti_air_building;2400.00;10.50;1866.00;5.05;0
6;anti_air_building;2397.00;10.45;1868.00;2.88;0
6;synthetic_refinery;2397.00;10.40;1871.00;2.98;0
6;fuel_silo;2396.00;10.57;1880.00;0.83;0
6;radar_station;2400.00;10.70;1874.00;0.89;0
6;rocket_site;2403.00;10.20;1863.00;6.16;0
6;nuclear_reactor;2402.00;10.65;1875.00;1.43;0
6;floating_harbor;2402.00;9.50;1938.00;-0.05;5190
7;arms_factory;3092.00;10.20;1868.00;2.31;0
7;arms_factory;3092.00;10.12;1865.00;4.98;0
7;arms_factory;3091.00;10.18;1866.00;2.81;0
7;arms_factory;3091.00;10.20;1867.00;4.03;0
7;arms_factory;3092.00;10.20;1868.00;0.76;0
7;arms_factory;3093.00;10.20;1868.00;3.42;0
7;industrial_complex;3091.00;10.18;1866.00;6.09;0
7;industrial_complex;3094.00;10.12;1869.00;3.93;0
7;industrial_complex;3092.00;10.20;1867.00;5.49;0
7;industrial_complex;3094.00;10.12;1866.00;3.33;0
7;industrial_complex;3091.00;10.20;1868.00;4.54;0
7;industrial_complex;3092.00;10.18;1866.00;2.38;0
7;air_base;3092.00;10.12;1865.00;3.93;0
7;supply_node;3092.00;10.20;1867.00;3.59;0
7;naval_base;3094.00;10.10;1865.00;1.57;15411
7;bunker;3092.00;10.20;1868.00;6.00;0
7;coastal_bunker;3090.00;9.50;1865.00;1.57;0
7;dockyard;3095.00;10.10;1867.00;1.57;0
7;anti_air_building;3091.00;10.20;1867.00;2.88;0
7;anti_air_building;3093.00;10.15;1866.00;2.98;0
7;anti_air_building;3093.00;10.20;1867.00;0.83;0
7;synthetic_refinery;3091.00;10.18;1866.00;3.49;0
7;fuel_silo;3094.00;10.12;1869.00;6.16;0
7;radar_station;3093.00;10.20;1867.00;5.30;0
7;rocket_site;3094.00;10.12;1866.00;5.55;0
7;nuclear_reactor;3091.00;10.20;1868.00;1.94;0
7;floating_harbor;3100.00;9.50;1867.00;-1.57;15133
8;arms_factory;2769.00;10.28;1803.00;2.81;0
8;arms_factory;2779.00;10.30;1813.00;4.03;0
8;arms_factory;2774.00;10.30;1792.00;0.76;0
8;arms_factory;2782.00;10.28;1819.00;3.42;0
8;arms_factory;2765.00;10.20;1797.00;6.09;0
8;arms_factory;2770.00;10.28;1791.00;3.93;0
8;industrial_complex;2767.00;10.25;1801.00;5.49;0
8;industrial_complex;2771.00;10.30;1795.00;3.33;0
8;industrial_complex;2758.00;10.10;1805.00;4.54;0
8;industrial_complex;2775.00;10.23;1816.00;2.38;0
8;industrial_complex;2771.00;10.23;1809.00;3.93;0
8;industrial_complex;2768.00;10.23;1788.00;0.31;0
8;air_base;2780.00;10.30;1814.00;2.98;0
8;supply_node;2770.00;10.30;1803.00;2.83;0
8;supply_node;2780.00;10.30;1816.00;5.76;0
8;supply_node;2768.00;10.28;1790.00;0.96;0
8;naval_base;2779.00;10.15;1821.00;-4.47;15362
8;naval_base;2762.00;9.50;1791.00;0.00;15362
8;naval_base;2762.00;10.10;1807.00;-2.36;15343
8;bunker;2774.00;10.30;1790.00;3.49;0
8;bunker;2761.00;10.18;1805.00;6.16;0
8;bunker;2783.00;10.28;1819.00;1.43;0
8;coastal_bunker;2780.00;9.85;1802.00;1.47;0
8;coastal_bunker;2778.00;10.15;1821.00;-4.47;0
8;coastal_bunker;2772.00;9.88;1787.00;0.00;0
8;dockyard;2781.00;10.20;1804.00;1.47;0
8;anti_air_building;2785.00;10.20;1813.00;4.00;0
8;anti_air_building;2771.00;10.23;1807.00;0.38;0
8;anti_air_building;2779.00;10.23;1820.00;1.94;0
8;synthetic_refinery;2770.00;10.30;1797.00;6.06;0
8;fuel_silo;2776.00;10.25;1791.00;0.99;0
8;radar_station;2772.00;10.30;1804.00;1.84;0
8;rocket_site;2777.00;10.23;1795.00;0.39;0
8;nuclear_reactor;2763.00;10.20;1805.00;3.05;0
8;floating_harbor;2759.05;9.50;1813.95;0.79;182
8;floating_harbor;2790.79;9.50;1818.70;-1.33;7814
8;floating_harbor;2768.00;9.50;1782.00;-3.14;7829
9;arms_factory;2390.00;10.20;1800.00;0.76;0
9;arms_factory;2392.00;10.20;1801.00;3.42;0
9;arms_factory;2383.00;10.30;1800.00;6.09;0
9;arms_factory;2390.00;10.28;1802.00;3.93;0
9;arms_factory;2388.00;10.25;1799.00;5.49;0
9;arms_factory;2382.00;10.25;1802.00;3.33;0
9;industrial_complex;2390.00;10.20;1800.00;4.54;0
9;industrial_complex;2384.00;10.30;1797.00;2.38;0
9;industrial_complex;2382.00;10.30;1800.00;3.93;0
9;industrial_complex;2384.00;10.30;1798.00;0.31;0
9;industrial_complex;2388.00;10.25;1799.00;2.98;0
9;industrial_complex;2376.00;10.23;1798.00;6.00;0
9;air_base;2381.00;10.30;1796.00;0.92;0
9;supply_node;2384.00;10.30;1798.00;0.96;0
9;naval_base;2392.00;10.20;1807.00;1.57;15227
9;bunker;2383.00;10.30;1798.00;2.98;0
9;coastal_bunker;2375.00;9.82;1793.00;1.57;0
9;dockyard;2374.00;9.50;1794.00;1.57;0
9;anti_air_building;2381.00;10.30;1796.00;6.16;0
9;anti_air_building;2387.00;10.20;1794.00;1.43;0
9;anti_air_building;2389.00;10.20;1795.00;5.55;0
9;synthetic_refinery;2380.00;10.23;1794.00;1.94;0
9;fuel_silo;2380.00;10.15;1792.00;4.61;0
9;radar_station;2386.00;10.30;1800.00;3.78;0
9;rocket_site;2392.00;10.20;1805.00;4.00;0
9;nuclear_reactor;2387.00;10.20;1794.00;0.38;0
9;floating_harbor;2363.00;9.50;1790.00;-4.36;745
10;arms_factory;2441.00;10.20;1781.00;6.09;0
10;arms_factory;2438.00;10.18;1782.00;3.93;0
10;arms_factory;2441.00;10.20;1782.00;5.49;0
10;arms_factory;2437.00;10.15;1783.00;3.33;0
10;arms_factory;2442.00;10.15;1780.00;4.54;0
10;arms_factory;2441.00;10.20;1781.00;2.38;0
10;industrial_complex;2438.00;10.18;1782.00;3.93;0
10;industrial_complex;2442.00;10.20;1782.00;0.31;0
10;industrial_complex;2438.00;10.20;1783.00;2.98;0
10;industrial_complex;2442.00;10.15;1780.00;6.00;0
10;industrial_complex;2441.00;10.20;1781.00;0.92;0
10;industrial_complex;2439.00;10.20;1782.00;5.05;0
10;air_base;2442.00;10.20;1782.00;2.88;0
10;supply_node;2440.00;10.20;1781.00;0.19;0
10;naval_base;2438.00;9.82;1781.00;-2.03;15227
10;bunker;2442.00;10.20;1781.00;3.49;0
10;coastal_bunker;2437.00;9.50;1781.00;-2.03;0
10;dockyard;2444.00;9.82;1780.00;1.57;0
10;anti_air_building;2438.00;10.20;1783.00;5.55;0
10;anti_air_building;2439.00;10.18;1781.00;1.94;0
10;anti_air_building;2442.00;10.20;1781.00;4.61;0
10;synthetic_refinery;2439.00;10.20;1782.00;6.16;0
10;fuel_silo;2443.00;10.20;1782.00;4.00;0
10;radar_station;2441.00;10.20;1782.00;1.91;0
10;rocket_site;2439.00;10.18;1781.00;1.94;0
10;nuclear_reactor;2442.00;10.20;1781.00;6.06;0
10;floating_harbor;2431.74;9.50;1785.13;1.11;15134
11;arms_factory;2458.00;10.20;1773.00;5.49;0
11;arms_factory;2457.00;10.20;1776.00;3.33;0
11;arms_factory;2459.00;10.20;1772.00;4.54;0
11;arms_factory;2454.00;10.18;1773.00;2.38;0
11;arms_factory;2455.00;10.20;1775.00;3.93;0
11;arms_factory;2455.00;10.18;1772.00;0.31;0
11;industrial_complex;2458.00;10.20;1773.00;2.98;0
11;industrial_complex;2457.00;10.20;1774.00;6.00;0
11;industrial_complex;2458.00;10.20;1775.00;0.92;0
11;industrial_complex;2458.00;10.20;1773.00;5.05;0
11;industrial_complex;2453.00;10.15;1774.00;2.88;0
11;industrial_complex;2460.00;10.18;1771.00;2.98;0
11;air_base;2461.00;10.20;1772.00;0.83;0
11;supply_node;2456.00;10.20;1773.00;0.89;0
11;naval_base;2452.00;9.50;1773.00;1.57;15492
11;bunker;2457.00;10.15;1772.00;1.43;0
11;coastal_bunker;2454.00;9.82;1772.00;1.57;0
11;dockyard;2458.00;9.50;1770.00;1.57;0
11;anti_air_building;2459.00;10.15;1771.00;4.61;0
11;anti_air_building;2456.00;10.20;1773.00;6.16;0
11;anti_air_building;2456.00;10.20;1774.00;4.00;0
11;synthetic_refinery;2457.00;10.15;1772.00;0.38;0
11;fuel_silo;2460.00;10.20;1772.00;1.94;0
11;radar_station;2457.00;10.20;1774.00;2.60;0
11;rocket_site;2459.00;10.15;1771.00;0.99;0
11;nuclear_reactor;2456.00;10.18;1772.00;5.11;0
11;floating_harbor;2464.00;9.50;1773.00;-1.57;15135
12;arms_factory;2445.00;10.30;1769.00;4.54;0
12;arms_factory;2438.00;10.23;1770.00;2.38;0
12;arms_factory;2441.00;10.30;1770.00;3.93;0
12;arms_factory;2445.00;10.25;1770.00;0.31;0
12;arms_factory;2441.00;10.25;1771.00;2.98;0
12;arms_factory;2446.00;10.20;1762.00;6.00;0
12;industrial_complex;2445.00;10.25;1763.00;0.92;0
12;industrial_complex;2444.00;10.25;1764.00;5.05;0
12;industrial_complex;2443.00;10.20;1765.00;2.88;0
12;industrial_complex;2446.00;10.25;1765.00;2.98;0
12;industrial_complex;2442.00;10.20;1766.00;0.83;0
12;industrial_complex;2446.00;10.25;1766.00;3.49;0
12;air_base;2440.00;10.23;1767.00;6.16;0
12;supply_node;2442.00;10.20;1766.00;5.30;0
12;naval_base;2439.00;9.50;1765.00;-2.03;15227
12;bunker;2440.00;10.28;1768.00;1.94;0
12;coastal_bunker;2442.00;9.50;1762.00;-2.03;0
12;dockyard;2445.00;10.20;1771.00;-4.47;0
12;anti_air_building;2440.00;10.30;1769.00;4.00;0
12;anti_air_building;2443.00;10.30;1769.00;0.38;0
12;anti_air_building;2446.00;10.25;1769.00;1.94;0
12;synthetic_refinery;2439.00;10.28;1770.00;6.06;0
12;fuel_silo;2443.00;10.25;1770.00;0.99;0
12;radar_station;2442.00;10.25;1767.00;1.84;0
12;rocket_site;2444.00;10.20;1762.00;0.39;0
12;nuclear_reactor;2443.00;10.20;1763.00;3.05;0
12;floating_harbor;2433.74;9.50;1770.13;1.11;7836
13;arms_factory;2480.00;10.50;1764.00;3.93;0
13;arms_factory;2477.00;10.25;1757.00;0.31;0
13;arms_factory;2476.00;10.25;1757.00;2.98;0
13;arms_factory;2474.00;10.20;1763.00;6.00;0
13;arms_factory;2479.00;10.23;1769.00;0.92;0
13;arms_factory;2477.00;10.40;1762.00;5.05;0
13;industrial_complex;2478.00;10.50;1761.00;2.88;0
13;industrial_complex;2478.00;10.30;1768.00;2.98;0
13;industrial_complex;2480.00;10.45;1760.00;0.83;0
13;industrial_complex;2482.00;10.28;1759.00;3.49;0
13;industrial_complex;2477.00;10.30;1766.00;6.16;0
13;industrial_complex;2474.00;10.23;1759.00;1.43;0
13;air_base;2482.00;10.25;1758.00;5.55;0
13;supply_node;2477.00;10.40;1762.00;4.54;0
13;naval_base;2474.00;9.88;1771.00;-3.93;15492
13;bunker;2474.00;10.23;1757.00;6.16;0
13;coastal_bunker;2481.00;9.55;1756.00;-3.93;0
13;dockyard;2483.00;10.23;1764.00;-3.93;0
13;anti_air_building;2477.00;10.30;1769.00;1.94;0
13;anti_air_building;2476.00;10.35;1761.00;6.06;0
13;anti_air_building;2477.00;10.30;1768.00;0.99;0
13;synthetic_refinery;2475.00;10.23;1767.00;5.11;0
13;fuel_silo;2478.00;10.50;1760.00;0.39;0
13;radar_station;2479.00;10.53;1764.00;6.25;0
13;rocket_site;2476.00;10.30;1765.00;5.72;0
13;nuclear_reactor;2481.00;10.30;1758.00;3.56;0
13;floating_harbor;2496.00;9.50;1823.00;-0.29;4305
14;arms_factory;2300.00;10.50;1751.00;2.98;0
14;arms_factory;2324.00;11.40;1729.00;6.00;0
14;arms_factory;2314.00;11.35;1715.00;0.92;0
14;arms_factory;2274.00;10.18;1732.00;5.05;0
14;arms_factory;2300.00;11.20;1737.00;2.88;0
14;arms_factory;2336.00;10.40;1740.00;2.98;0
14;industrial_complex;2284.00;10.80;1721.00;0.83;0
14;industrial_complex;2276.00;10.30;1729.00;3.49;0
14;industrial_complex;2307.00;11.25;1722.00;6.16;0
14;industrial_complex;2318.00;10.30;1758.00;1.43;0
14;industrial_complex;2288.00;10.80;1720.00;5.55;0
14;industrial_complex;2301.00;10.80;1707.00;1.94;0
14;air_base;2325.00;10.50;1759.00;4.61;0
14;supply_node;2287.00;10.75;1730.00;3.78;0
14;supply_node;2362.00;10.35;1740.00;0.43;0
14;supply_node;2316.00;11.25;1737.00;1.91;0
14;supply_node;2334.00;10.23;1708.00;5.95;0
14;supply_node;2302.00;10.90;1715.00;2.60;0
14;supply_node;2337.00;10.70;1736.00;4.08;0
14;supply_node;2320.00;11.40;1717.00;1.84;0
14;supply_node;2294.00;10.40;1747.00;3.32;0
14;supply_node;2328.00;10.30;1757.00;6.25;0
14;supply_node;2314.00;10.50;1755.00;4.01;0
14;supply_node;2341.00;10.45;1722.00;5.49;0
14;naval_base;2318.00;10.18;1764.00;-2.98;15227
14;naval_base;2338.00;9.82;1703.00;0.90;15511
14;naval_base;2357.00;10.15;1742.00;-3.93;15227
14;naval_base;2338.00;10.20;1760.00;-4.07;15227
14;naval_base;2341.00;10.15;1742.00;-3.66;15227
14;naval_base;2283.00;10.23;1747.00;-1.82;15160
14;naval_base;2273.00;9.55;1731.00;-2.03;15160
14;naval_base;2347.00;9.82;1717.00;1.57;15511
14;bunker;2322.00;10.53;1756.00;2.01;0
14;bunker;2283.00;10.55;1737.00;4.67;0
14;bunker;2333.00;11.20;1725.00;1.06;0
14;bunker;2316.00;11.25;1737.00;2.62;0
14;bunker;2346.00;10.20;1711.00;0.46;0
14;bunker;2371.00;10.20;1748.00;3.12;0
14;bunker;2333.00;10.53;1740.00;5.79;0
14;bunker;2318.00;10.90;1708.00;2.52;0
14;bunker;2292.00;10.30;1746.00;3.73;0
14;bunker;2328.00;10.28;1755.00;1.57;0
14;bunker;2301.00;10.88;1718.00;4.23;0
14;coastal_bunker;2334.00;10.15;1747.00;-3.66;0
14;coastal_bunker;2310.00;10.20;1759.00;-2.98;0
14;coastal_bunker;2298.00;10.15;1757.00;-3.43;0
14;coastal_bunker;2365.00;10.20;1742.00;-3.93;0
14;coastal_bunker;2346.00;10.20;1728.00;1.57;0
14;coastal_bunker;2343.00;9.85;1707.00;0.90;0
14;coastal_bunker;2329.00;10.20;1765.00;-4.07;0
14;coastal_bunker;2276.00;10.20;1736.00;-2.03;0
14;dockyard;2309.00;10.20;1759.00;-2.98;0
14;anti_air_building;2341.00;10.40;1721.00;0.52;0
14;anti_air_building;2334.00;10.23;1708.00;1.73;0
14;anti_air_building;2292.00;10.20;1753.00;4.75;0
14;synthetic_refinery;2310.00;10.60;1750.00;1.13;0
14;fuel_silo;2311.00;11.50;1740.00;3.80;0
14;radar_station;2324.00;11.20;1734.00;2.82;0
14;rocket_site;2299.00;10.35;1752.00;3.19;0
14;nuclear_reactor;2328.00;11.12;1733.00;5.86;0
14;floating_harbor;2268.74;9.50;1739.13;1.11;222
14;floating_harbor;2363.00;9.50;1790.00;0.07;2225
14;floating_harbor;2344.47;9.50;1699.63;-2.25;3947
14;floating_harbor;2344.47;9.50;1749.08;-0.52;5785
14;floating_harbor;2279.21;9.50;1750.70;1.33;6114
14;floating_harbor;2337.60;9.50;1764.20;-0.93;7172
14;floating_harbor;2311.85;9.50;1767.90;0.17;7839
14;floating_harbor;2354.00;9.50;1722.00;-1.57;7853
15;arms_factory;2460.00;10.28;1741.00;0.92;0
15;arms_factory;2458.00;10.23;1741.00;5.05;0
